20111206,0,58.752,59.8507,58.3462,59.2271,1433300.989
20111207,0,58.752,59.2172,57.7821,59.0193,2016804.381
20111208,0,58.8807,59.4053,57.98,58.178,2049602.127
20111209,0,58.0196,60.2565,57.9008,59.9694,1199205.427
20111212,0,58.9995,58.9995,56.4657,57.4455,1062184.179
20111213,0,57.9008,59.4251,56.0896,56.7527,1484095.253
20111214,0,55.6145,55.6244,52.8828,53.6152,1907125.097
20111215,0,54.2387,54.4664,53.0609,53.3381,1287160.196
20111216,0,53.9616,55.278,53.4469,55.2483,1565824.402
20111219,0,55.6046,55.8421,53.734,53.9022,1146661.118
20111220,0,55.4165,57.6831,55.3374,57.3763,1779600.647
20111221,0,57.7326,58.2176,55.7234,57.0892,1351104.569
20111222,0,57.6138,57.792,56.5152,57.5544,1027415.05
20111223,0,58.0691,58.4254,57.6831,58.4155,546781.279
20111227,0,58.2769,58.9599,57.8118,58.4452,680441.135
20111228,0,58.6135,58.653,56.7329,56.8814,783146.223000001
20111229,0,56.9111,58.0988,56.7725,57.7128,642910.869
20111230,0,57.7227,58.6926,57.4258,57.7722,913049.817
20120103,0,59.6725,61.9391,58.9401,61.1472,2125009.645
20120104,0,60.7909,62.0083,60.3653,61.9094,1378409.071
20120105,0,60.9196,62.622,60.5732,62.4636,1776595.507
20120106,0,62.5923,63.3247,62.2162,62.9387,1200791.801
20120109,0,63.1367,64.0769,62.9486,63.6612,1166062.081
20120110,0,65.3636,67.8974,64.2254,64.364,3120026.388
20120111,0,64.0076,64.1264,61.3551,61.6223,2099015.946
20120112,0,61.6322,62.0578,58.5244,58.653,3174945.71
20120113,0,58.1879,59.2766,57.406,57.8612,1665900.326
20120117,0,57.8612,58.7322,55.5947,56.7329,3009007.96
20120118,0,56.9012,60.593,56.6537,60.2565,2652292.413
20120119,0,60.3851,61.1373,59.8902,60.1872,2105742.561
20120120,0,60.0783,60.9295,58.4749,58.9005,1908919.154
20120123,0,58.8906,60.5435,57.7227,59.9397,2597365.62
20120124,0,58.752,60.9889,58.6036,60.8602,1390605.001
20120125,0,60.4544,62.5329,59.2073,62.3449,1643728.229
20120126,0,62.5626,63.295,59.7319,60.0288,1676955.561
20120127,0,59.9496,60.6326,59.4943,60.1179,1550785.451
20120130,0,59.4449,60.3554,58.2571,59.722,1789048
20120131,0,63.2257,63.7008,58.8906,61.1175,3233031
20120201,0,62.7309,62.7309,59.6329,60.8008,2138471.464
20120202,0,60.8998,61.8104,60.207,61.2165,1615527.307
20120203,0,62.1172,62.236,60.593,61.0087,1408581.815
20120206,0,60.306,60.8701,59.8408,60.2862,1665420.311
20120207,0,60.0486,60.5534,58.5838,60.4148,1533408.394
20120208,0,60.3554,61.0879,59.8804,60.2367,1429754.721
20120209,0,60.2268,60.2961,58.9302,59.336,1634291.439
20120210,0,58.3561,58.95,58.0493,58.6234,1120124.744
20120213,0,58.544,58.98,58.1179,58.6927,1596638.464
20120214,0,58.6927,59.1089,57.9098,58.5044,906105.829000001
20120215,0,58.762,59.1584,57.6918,58.2864,2138373.101
20120216,0,58.4053,59.8719,58.0981,59.7728,1664981.589
20120217,0,61.4177,63.4194,61.0114,62.7158,3263560.206
20120221,0,63.1519,63.6176,61.3682,61.6456,1517396.7
20120222,0,61.9132,63.3401,61.715,62.4186,1322093.726
20120223,0,62.5771,62.9933,61.3484,62.0816,1104657.337
20120224,0,62.369,62.6564,61.7348,62.1114,1081295.223
20120227,0,61.5961,61.9528,60.8034,61.5763,932978.645000002
20120228,0,61.9726,62.0816,60.2682,60.7736,1094318.533
20120229,0,60.843,61.0511,59.4458,60.7538,1588712.658
20120301,0,61.1105,62.3888,60.7241,61.8141,1366284.813
20120302,0,61.5565,61.9826,59.8818,60.2484,922475.526
