Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-04-13,16:00:00,248.51,252.19,247.33,251.9116,583816,0
2016-04-13,17:00:00,251.96,253.25,250.25,250.27,957247,0
2016-04-13,18:00:00,250.25,251.88,250.1,251.59,377543,0
2016-04-13,19:00:00,251.7,252.79,251.19,252.5,316958,0
2016-04-13,20:00:00,252.5,253.89,251.81,253.12,374851,0
2016-04-13,21:00:00,253.24,254.21,250.55,253.23,681727,0
2016-04-13,22:00:00,253.255,255.5,253.105,254.53,928159,0
2016-04-14,16:00:00,253,256.839,253,254.01,655161,0
2016-04-14,17:00:00,254.01,256.52,252.71,253.0245,808230,0
2016-04-14,18:00:00,253.0055,254,251.77,253.35,492912,0
2016-04-14,19:00:00,253.215,253.46,251.3201,252.25,496174,0
2016-04-14,20:00:00,252.23,252.7299,251.15,251.63,324175,0
2016-04-14,21:00:00,251.61,252.09,251.0501,251.735,262578,0
2016-04-14,22:00:00,251.678,252.2,251.11,251.86,508918,0
2016-04-15,16:00:00,251.31,252.87,249.12,252.369,521379,0
2016-04-15,17:00:00,252.11,253.24,250.5,252.9608,652459,0
2016-04-15,18:00:00,252.96,253.64,251.48,252.017,402080,0
2016-04-15,19:00:00,252.08,253.03,251.63,252.7145,201148,0
2016-04-15,20:00:00,252.71,253.02,251.53,251.8781,261523,0
2016-04-15,21:00:00,251.91,252.85,251.69,252.8,204502,0
2016-04-15,22:00:00,252.8,254.6,252.47,254.51,876520,0
2016-04-18,16:00:00,252.23,258.31,252.21,256.3375,854112,0
